ID;Etapa;Ação;Ator;Contexto;Suporte Pedagógico;Categorias
106;Orientação;Assistir ao vídeo preparatório de 8 min sobre o sítio;Alunos;We advise teachers to show the video to their students before they visit the site, so they arrive with an understanding of its geographical location in Sydney and how the site developed and changed over time.;Vídeo on‑line (pré‑visita);Introdução com recurso multimídia
106;Orientação;Observar o sítio a partir do balcão e do tour inicial;Alunos;As they look over the archaeological site from the balcony of the Archaeology Education Centre, students are asked to observe the surrounding landscape…;Tour guiado in loco;Ambientação
106;Orientação;Exibir o vídeo preparatório em sala;Professores;Pre‑visit teaching resources are provided … We advise teachers to show the video to their students before they visit the site…;Recursos pré‑visita;Introdução com recurso multimídia
106;Orientação;Conduzir tour guiado com perguntas de observação;Guias;The first activity of most of our programmes … is a guided tour of the archaeological remains of houses where people lived, worked and died.;Tour guiado;Introdução com pergunta
106;Conceituação;Formular perguntas históricas e interpretações;Alunos;During the process of historical inquiry, students ask historical questions, identify contradictions and conflicts and develop interpretations supported by historical evidence.;Abordagem de inquiry;Levantamento de questões de pesquisa
106;Conceituação;Analisar artefatos em grupo respondendo à planilha;Alunos;The artefact analysis activity is undertaken in groups, accompanied by a worksheet with questions that prompt students to focus on different features of the artefact.;Worksheet de análise;Protocolo estruturado pelo professor
106;Conceituação;Distribuir planilhas com questões‑guia;Guias;The artefact analysis activity is undertaken in groups, accompanied by a worksheet with questions that prompt students to focus on different features of the artefact.;Worksheet de análise;Protocolo estruturado pelo professor
106;Conceituação;Apresentar a questão “What was life like for convicts…?”;Guias;Dirt Detectives inquiry question What was life like for convicts who lived in The Rocks?;Questão impressa;Navegação guiada
106;Investigação;Escavar em equipes;Alunos;Students work in small teams … taking turns to excavate and record the artefacts … sometimes even recording the depth.;Escavação simulada;Pesquisa de campo | Coleta de evidências / dados qualitativos
106;Investigação;Desenhar/rotular artefatos descobertos;Alunos;Children in the early stages of literacy development draw pictures of what they have uncovered.;Planilha/desenho;Coleta de evidências / dados qualitativos
106;Investigação;Acalmar alunos e reforçar escavação cuidadosa;Guias;SLA guides usually begin by calming them down and directing their excitement … They emphasise that they must work ‘slowly and carefully like a real archaeologist’.;Orientação verbal;Heurísticas
106;Investigação;Ajudar alunos a escrever rótulos simples;Guias;Teachers and SLA guides help them write simple words, such as ‘nail’, ‘pot’, ‘shoe’ to help describe the artefacts…;Apoio de escrita;Coleta de evidências / dados qualitativos
106;Conclusão;Reposicionar artefatos no “map mat”;Alunos;The artefacts are then brought back into the classroom and placed on a large mat which has a map of the site printed on it. This helps students to recontextualise the artefacts…;Map mat interativo;Atividade metacognitiva
106;Conclusão;Apresentar oralmente conclusões sobre cada artefato;Alunos;If time permits, one student from each group will give a short presentation to the rest of the class about the artefact—What is it? How it was made? …;Apresentação oral;Produção de slides ou pôsteres
106;Discussão;Questionar confiabilidade de fontes;Alunos;… between primary and secondary sources, and questioning source reliability, when participating in active learning…;Comparação de fontes;Atividade metacognitiva | Discussão não mediada por tecnologia
106;Discussão;Analisar fontes escritas, visuais e arqueológicas;Alunos;Students analyse written primary sources such as eyewitness accounts, diaries and newspaper reports, and images such as photographs, postcards and paintings.;Fontes diversas;Atividade metacognitiva
106;Discussão;Ensinar pensamento crítico e criativo via inquiry;Guias;SLA guides use inquiry learning to teach critical and creative thinking…;Mediação de debate;Atividade metacognitiva | Dicas / perguntas norteadoras / prompts
117;Orientação;Exibe infográfico multimídia para despertar curiosidade;Professor;Raising students curiosity and attract their interests by displaying an infographic model of a topic on multimedia;Infographic model on multimedia;Introdução com recurso multimídia
117;Orientação;Verifica conhecimentos prévios dos alunos;Professor;Determining students’ prior knowledge of a certain concept;Perguntas diagnósticas;Quiz / enquete / avaliação formativa
117;Orientação;Alunos expressam seus pensamentos iniciais;Alunos;Inviting learners to express their thought;Orientações verbais;Brainstorming
117;Orientação;Alunos levantam suas próprias perguntas;Alunos;Inviting learners to question themselves;Orientações verbais;Introdução com pergunta
117;Conceituação;Professor questiona alunos para que façam argumentos;Professor;Questioning learners to lead them to make arguments;Perguntas orientadoras;Dicas / perguntas norteadoras / prompts
117;Conceituação;Alunos constroem explicações a partir de experiências;Alunos;Encouraging learners to use their daily experience and those that they got during the engage and explore phases to construct an explanation.;Discussão guiada;Demonstração / exemplos / comparações / diretrizes
117;Conceituação;Professor introduz terminologias e explicações alternativas;Professor;Introducing some terminologies and giving alternative explanation after the learners express their ideas through multimedia displays;Terminologias + multimídia;Demonstração / exemplos / comparações / diretrizes
117;Investigação;Professor agrupa estudantes e propõe exploração multimídia;Professor;Encouraging interaction among learners by grouping them and ask them to explore a topic in multimedia displays (using tablet, laptop, smartphone);Multimídia (tablet/laptop/smartphone);Protocolo definido pelo aluno / exploratória
117;Investigação;Alunos exploram o tópico em displays multimídia;Alunos;…and ask them to explore a topic in multimedia displays (using tablet, laptop, smartphone);Dispositivos móveis;Simulação / material interativo
